surfactant,temperature_(degC),composition_(wt%),observed_phase,tail_length_calculated_(A),tail_volume_calculated_(A^3),head_area_calculated_(A^2),AL/V_calculated,shape_identifier_(0-L/1-V/2-Y),phase_diagram_reference
C12E8,60,0.25,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,60,0.3,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,60,0.35,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,60,0.4,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,60,0.45,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,60,0.5,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,60,0.55,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,60,0.6,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,60,0.65,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,60,0.7,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,60,0.75,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,60,0.8,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,60,0.85,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,60,0.9,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,60,0.95,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,60,1,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.05,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.1,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.15,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.2,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.25,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.3,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.35,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.4,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.45,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.5,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.55,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.6,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.65,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.7,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.75,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.8,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.85,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.9,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,0.95,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,65,1,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.05,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.1,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.15,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.2,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.25,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.3,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.35,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.4,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.45,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.5,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.55,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.6,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.65,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.7,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.75,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.8,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.85,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.9,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,0.95,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,70,1,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.05,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.1,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.15,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.2,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.25,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.3,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.35,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.4,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.45,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.5,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.55,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.6,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.65,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.7,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.75,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.8,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.85,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.9,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,0.95,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,75,1,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.05,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.1,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.15,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.2,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.25,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.3,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.35,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.4,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.45,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.5,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.55,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.6,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.65,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.7,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.75,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.8,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.85,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.9,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,0.95,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,80,1,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.05,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.1,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.15,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.2,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.25,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.3,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.35,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.4,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.45,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.5,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.55,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.6,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.65,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.7,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.75,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.8,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.85,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.9,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,0.95,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,85,1,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.05,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.1,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.15,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.2,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.25,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.3,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.35,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.4,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.45,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.5,L1,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.55,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.6,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.65,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.7,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.75,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.8,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.85,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.9,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,0.95,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,90,1,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.05,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.1,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.15,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.2,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.25,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.3,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.35,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.4,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.45,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.5,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.55,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.6,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.65,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.7,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.75,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.8,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.85,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.9,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,0.95,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,95,1,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.05,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.1,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.15,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.2,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.25,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.3,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.35,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.4,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.45,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.5,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.55,Water + L,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.6,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.65,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.7,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.75,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.8,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.85,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.9,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,0.95,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8,100,1,L2,16.27,351.2,62.4,2.89,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C12E8Me,0,0,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.05,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.1,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.15,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.2,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.25,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.3,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.35,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.4,I1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.45,I1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.5,H1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.55,H1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.6,H1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.65,H1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.7,H1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.75,S,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.8,S,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.85,S,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.9,S,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,0.95,S,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,0,1,S,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.05,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.1,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.15,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.2,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.25,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.3,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.35,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.4,I1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.45,H1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.5,H1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.55,H1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.6,H1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.65,H1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.7,H1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.75,S,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.8,S,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.85,S,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.9,S,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,0.95,S,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,5,1,S,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,10,0,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,10,0.05,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,10,0.1,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,10,0.15,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
C12E8Me,10,0.2,L1,16.27,351.2,56.8,2.63,0,Prog Colloid Polym Sci 82 253-262 (1990)
